MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,band_gap,formula,formation_energy
8.0,56.0,48.0,21.90909090909091,16.97520661157025,8.0,9.0,87.0,78.0,65.0909090909091,24.429752066115704,87.0,15.9994,137.327,121.3276,49.9862359090909,41.74586388429752,15.9994,54.8,2896.0,2841.2,719.6181818181818,725.2561983471074,54.8,2.0,16.0,14.0,10.636363636363637,5.8512396694214885,16.0,2.0,6.0,4.0,3.272727272727273,1.4380165289256197,2.0,66.0,215.0,149.0,113.36363636363636,51.669421487603294,66.0,0.89,3.44,2.55,2.5245454545454544,0.9986776859504132,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,7.0,7.0,1.0909090909090908,1.7851239669421484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.181818181818182,1.7355371900826448,6.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,0.7272727272727273,1.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.9090909090909092,1.0413223140495869,2.0,9.105,63.59,54.485,20.96681818181818,15.849008264462809,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.1407701090909091,0.255945652892562,0.0,12.0,229.0,217.0,104.27272727272727,100.66115702479338,12.0,1.6445000000000003,Ba2MgCoMoO6,-2.3421179213636365
8.0,74.0,66.0,24.818181818181817,20.677685950413224,8.0,9.0,87.0,78.0,65.18181818181819,24.314049586776857,87.0,15.9994,183.84,167.8406,57.97532681818182,51.91379776859503,15.9994,54.8,3695.0,3640.2,792.2545454545453,804.4958677685951,54.8,2.0,16.0,14.0,10.636363636363637,5.8512396694214885,16.0,2.0,6.0,4.0,3.3636363636363638,1.553719008264463,2.0,66.0,215.0,149.0,114.0909090909091,52.462809917355365,66.0,0.89,3.44,2.55,2.5427272727272725,0.9788429752066115,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,7.0,7.0,1.0,1.6363636363636365,0.0,0.0,14.0,14.0,1.2727272727272727,2.3140495867768593,0.0,2.0,20.0,18.0,6.454545454545454,2.925619834710744,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,6.0,6.0,0.8181818181818182,1.3388429752066116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.9090909090909092,1.0413223140495869,2.0,9.105,63.59,54.485,20.999545454545455,15.83115702479339,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.1407701090909091,0.255945652892562,0.0,12.0,229.0,217.0,104.27272727272727,100.66115702479338,12.0,1.7935000000000003,Ba2MgCoWO6,-2.353538745000001
9.0,56.0,47.0,16.35,10.725,9.0,9.0,93.0,84.0,77.5,21.7,93.0,18.9984032,137.327,118.3285968,36.62374224,25.90734888,18.9984032,53.5,2180.0,2126.5,469.48850000000004,582.3839,53.5,2.0,17.0,15.0,13.35,5.110000000000001,17.0,2.0,6.0,4.0,2.75,1.05,2.0,57.0,215.0,158.0,88.95,44.730000000000004,57.0,0.89,3.98,3.09,3.2015000000000002,1.0898999999999999,3.98,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,5.0,5.0,3.5,2.1,5.0,0.0,10.0,10.0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.35,1.3750000000000002,7.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.35,0.93,1.0,9.7075,63.59,53.88250000000001,15.971249999999998,10.215625,9.7075,0.0,1.97,1.97,1.379,0.8274000000000001,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,77.25,87.15,15.0,0.8832,Ba2MgCr2CuF14,-3.3161645422499992
8.0,56.0,48.0,21.636363636363637,16.628099173553718,8.0,9.0,87.0,78.0,64.27272727272727,25.471074380165295,87.0,15.9994,137.327,121.3276,49.3555909090909,40.943224793388424,15.9994,54.8,2896.0,2841.2,757.0727272727272,766.1157024793389,54.8,2.0,16.0,14.0,10.363636363636363,6.1487603305785115,16.0,2.0,6.0,4.0,3.272727272727273,1.4380165289256197,2.0,66.0,215.0,149.0,114.54545454545455,52.95867768595041,66.0,0.89,3.44,2.55,2.5045454545454544,1.020495867768595,3.44,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.909090909090909,1.586776859504132,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.1818181818181817,1.3884297520661155,2.0,9.105,63.59,54.485,21.05272727272727,15.802148760330578,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.45454545454545,104.13223140495869,12.0,1.7033,Ba2MgCrMoO6,-2.3165374586363625
9.0,83.0,74.0,22.25,19.575,9.0,9.0,93.0,84.0,81.2,17.479999999999997,93.0,18.9984032,208.9804,189.9819968,52.32217224,49.45499388,18.9984032,53.5,1357.77,1304.27,305.92850000000004,353.3999,53.5,2.0,17.0,15.0,14.25,4.0,17.0,2.0,6.0,4.0,2.95,1.33,2.0,57.0,215.0,158.0,89.85,45.989999999999995,57.0,0.89,3.98,3.09,3.2375,1.0395,3.98,1.0,2.0,1.0,1.95,0.09500000000000004,2.0,0.0,5.0,5.0,3.8,1.6800000000000002,5.0,0.0,10.0,10.0,1.5,2.55,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,2.0,29.0,27.0,8.65,4.305000000000001,7.0,0.0,1.0,1.0,0.05,0.09500000000000001,0.0,0.0,3.0,3.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.05,0.39,1.0,9.7075,63.59,53.88250000000001,18.14725,12.523375,9.7075,0.0,1.97,1.97,1.379,0.8274000000000001,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,55.55,65.47999999999999,15.0,1.3099999999999998,Ba2MgCuBi2F14,-3.17840915775
9.0,56.0,47.0,18.15,13.424999999999997,9.0,9.0,93.0,84.0,77.6,21.560000000000002,93.0,18.9984032,137.327,118.3285968,41.020132239999995,32.50193388,18.9984032,53.5,2896.0,2842.5,541.0885000000001,682.6239,53.5,2.0,17.0,15.0,13.35,5.11,17.0,2.0,6.0,4.0,2.85,1.19,2.0,57.0,215.0,158.0,90.45,46.83,57.0,0.89,3.98,3.09,3.2515,1.0198999999999998,3.98,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,5.0,5.0,3.5,2.1,5.0,0.0,10.0,10.0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.35,1.3750000000000002,7.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.35,0.93,1.0,9.7075,63.59,53.88250000000001,16.421249999999997,10.080624999999998,9.7075,0.0,1.97,1.97,1.379,0.8274000000000001,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,77.25,87.15,15.0,0.8327999999999999,Ba2MgCuMo2F14,-3.180395795
9.0,56.0,47.0,19.05,14.775,9.0,9.0,93.0,84.0,81.1,17.440000000000005,93.0,18.9984032,137.327,118.3285968,43.60013224,36.37193388,18.9984032,53.5,1357.77,1304.27,341.8665,403.7131,53.5,2.0,17.0,15.0,14.25,4.0,17.0,2.0,6.0,4.0,2.85,1.19,2.0,57.0,215.0,158.0,88.95,44.730000000000004,57.0,0.89,3.98,3.09,3.2405,1.0353,3.98,1.0,2.0,1.0,1.95,0.09500000000000004,2.0,0.0,5.0,5.0,3.8,1.6800000000000002,5.0,0.0,10.0,10.0,1.5,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.25,1.925,7.0,0.0,1.0,1.0,0.05,0.09500000000000001,0.0,0.0,3.0,3.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.05,0.39,1.0,9.7075,63.59,53.88250000000001,18.008249999999997,12.314874999999999,9.7075,0.0,1.97,1.97,1.379,0.8274000000000001,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,70.95,78.33000000000001,15.0,0.8667,Ba2MgCuSb2F14,-3.14298701325
8.0,74.0,66.0,25.0,20.90909090909091,8.0,9.0,87.0,78.0,65.72727272727273,23.619834710743795,87.0,15.9994,183.84,167.8406,58.39467272727273,52.447510743801644,15.9994,54.8,3695.0,3640.2,754.960909090909,763.8119008264462,54.8,2.0,16.0,14.0,10.818181818181818,5.68595041322314,16.0,2.0,6.0,4.0,3.3636363636363638,1.553719008264463,2.0,66.0,215.0,149.0,114.63636363636364,53.05785123966943,66.0,0.89,3.44,2.55,2.544545454545455,0.9768595041322314,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,10.0,10.0,1.2727272727272727,2.0826446280991737,0.0,0.0,14.0,14.0,1.2727272727272727,2.3140495867768593,0.0,2.0,20.0,18.0,6.636363636363637,3.2231404958677685,6.0,0.0,1.0,1.0,0.09090909090909091,0.16528925619834708,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,6.0,6.0,0.5454545454545454,0.9917355371900828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.7272727272727273,1.0743801652892562,2.0,9.105,63.59,54.485,21.074545454545454,15.790247933884297,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.0909090909091,103.73553719008264,12.0,0.8853999999999997,Ba2MgCuWO6,-2.2807995922727278
9.0,56.0,47.0,16.55,11.025,9.0,9.0,93.0,84.0,78.1,20.860000000000003,93.0,18.9984032,137.327,118.3285968,37.00863224,26.48468388,18.9984032,53.5,1811.0,1757.5,432.5885,530.7239,53.5,2.0,17.0,15.0,13.55,4.83,17.0,2.0,6.0,4.0,2.75,1.05,2.0,57.0,215.0,158.0,88.25,43.75,57.0,0.89,3.98,3.09,3.2185,1.0661,3.98,1.0,2.0,1.0,1.95,0.09500000000000004,2.0,0.0,5.0,5.0,3.5,2.1,5.0,0.0,10.0,10.0,1.1,1.8700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.55,1.3649999999999998,7.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.15,0.57,1.0,9.7075,63.59,53.88250000000001,15.92525,10.229425,9.7075,0.0,1.97,1.97,1.379,0.8274000000000001,1.97,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,15.0,229.0,214.0,77.25,87.15,15.0,0.8679,Ba2MgFe2CuF14,-3.15033147225
8.0,56.0,48.0,21.818181818181817,16.859504132231407,8.0,9.0,87.0,78.0,64.81818181818181,24.776859504132233,87.0,15.9994,137.327,121.3276,49.7054909090909,41.38855206611569,15.9994,54.8,2896.0,2841.2,723.5272727272727,729.5206611570248,54.8,2.0,16.0,14.0,10.545454545454545,5.950413223140497,16.0,2.0,6.0,4.0,3.272727272727273,1.4380165289256197,2.0,66.0,215.0,149.0,113.9090909090909,52.26446280991736,66.0,0.89,3.44,2.55,2.52,1.0036363636363637,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,6.0,6.0,1.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.090909090909091,1.6859504132231407,6.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,0.8181818181818182,1.3388429752066116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0909090909090908,2.0,9.105,63.59,54.485,21.010909090909088,15.824958677685949,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.19187843636363636,0.3488698842975207,0.0,12.0,229.0,217.0,107.45454545454545,104.13223140495869,12.0,1.5819,Ba2MgFeMoO6,-2.381062677727273
8.0,75.0,67.0,24.818181818181817,20.677685950413224,8.0,9.0,87.0,78.0,65.18181818181819,24.314049586776857,87.0,15.9994,186.207,170.20759999999999,57.909763636363635,52.2057652892562,15.9994,54.8,3459.0,3404.2,774.7090909090908,785.3553719008265,54.8,2.0,16.0,14.0,10.636363636363637,5.8512396694214885,16.0,2.0,6.0,4.0,3.3636363636363638,1.553719008264463,2.0,66.0,215.0,149.0,113.63636363636364,51.96694214876034,66.0,0.89,3.44,2.55,2.4963636363636366,1.0294214876033059,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,6.0,6.0,1.0,1.6363636363636365,0.0,0.0,14.0,14.0,1.2727272727272727,2.3140495867768593,0.0,2.0,21.0,19.0,6.454545454545454,2.925619834710744,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,0.8181818181818182,1.3388429752066116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.9090909090909092,1.0413223140495869,2.0,9.105,63.59,54.485,20.91681818181818,15.876280991735536,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.19187843636363636,0.3488698842975207,0.0,12.0,229.0,217.0,104.27272727272727,100.66115702479338,12.0,0.8922999999999996,Ba2MgFeReO6,-2.258594430681818
8.0,74.0,66.0,24.727272727272727,20.56198347107438,8.0,9.0,87.0,78.0,64.9090909090909,24.661157024793386,87.0,15.9994,183.84,167.8406,57.69458181818182,51.89277355371901,15.9994,54.8,3695.0,3640.2,796.1636363636363,808.7603305785124,54.8,2.0,16.0,14.0,10.545454545454545,5.950413223140497,16.0,2.0,6.0,4.0,3.3636363636363638,1.553719008264463,2.0,66.0,215.0,149.0,114.63636363636364,53.05785123966943,66.0,0.89,3.44,2.55,2.5381818181818185,0.9838016528925618,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,6.0,6.0,0.9090909090909091,1.487603305785124,0.0,0.0,14.0,14.0,1.2727272727272727,2.3140495867768593,0.0,2.0,20.0,18.0,6.363636363636363,2.776859504132231,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,6.0,6.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0909090909090908,2.0,9.105,63.59,54.485,21.043636363636363,15.807107438016528,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.19187843636363636,0.3488698842975207,0.0,12.0,229.0,217.0,107.45454545454545,104.13223140495869,12.0,1.8818999999999997,Ba2MgFeWO6,-2.155409278636364
1.0,56.0,55.0,14.444444444444445,18.469135802469136,1.0,9.0,92.0,83.0,70.88888888888889,28.14814814814815,92.0,1.00794,137.327,136.31906,33.889626666666665,45.97216592592593,1.00794,14.01,1000.0,985.99,334.11777777777775,426.8103703703703,14.01,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,1.0,6.0,5.0,2.3333333333333335,1.7777777777777777,1.0,31.0,215.0,184.0,84.11111111111111,70.81481481481481,31.0,0.89,2.2,1.31,1.8099999999999998,0.5200000000000001,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,6.615,63.59,56.975,21.084444444444443,19.29259259259259,6.615,0.0,7.853,7.853,5.235333333333333,3.490222222222222,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,201.77777777777777,12.098765432098762,194.0,2.8864,Ba2MgH6,-0.5458185658333323
8.0,56.0,48.0,15.043478260869565,8.854442344045369,8.0,9.0,87.0,78.0,75.65217391304348,16.370510396975423,87.0,15.9994,137.327,121.3276,32.90094513043478,21.993592128544417,15.9994,54.8,1519.0,1464.2,347.71304347826083,367.1682419659735,54.8,2.0,16.0,14.0,13.217391304347826,4.007561436672967,16.0,2.0,6.0,4.0,2.739130434782609,0.899810964083176,2.0,66.0,215.0,149.0,95.69565217391305,36.151228733459355,66.0,0.89,3.44,2.55,2.743913043478261,0.8474102079395085,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.9565217391304346,1.285444234404537,4.0,0.0,5.0,5.0,0.43478260869565216,0.7939508506616256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.391304347826087,1.0207939508506616,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7391304347826086,0.7561436672967865,2.0,0.0,5.0,5.0,0.43478260869565216,0.7939508506616256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.1739130434782608,0.7788279773156899,2.0,9.105,63.59,54.485,16.904179338895652,10.610582348567863,9.105,0.0,1.625,1.625,0.2826086956521739,0.4669187145557656,0.0,0.0,0.000310120689655,0.000310120689655,2.6967016491739128e-05,4.9244117071871455e-05,0.0,2.0,229.0,227.0,54.869565217391305,70.57844990548205,12.0,1.1157000000000004,Ba2MgMn2(P2O7)2,-2.7069815486710214
9.0,56.0,47.0,16.45,10.875,9.0,9.0,93.0,84.0,77.8,21.28,93.0,18.9984032,137.327,118.3285968,36.91793674,26.34864063,18.9984032,53.5,1519.0,1465.5,403.3885,489.8439,53.5,2.0,17.0,15.0,13.45,4.970000000000001,17.0,2.0,6.0,4.0,2.75,1.05,2.0,57.0,215.0,158.0,88.95,44.730000000000004,57.0,0.89,3.98,3.09,3.1905,1.1053,3.98,1.0,2.0,1.0,1.95,0.09500000000000004,2.0,0.0,5.0,5.0,3.5,2.1,5.0,0.0,10.0,10.0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.45,1.3349999999999997,7.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,0.75,1.0,9.7075,63.59,53.88250000000001,15.901008620689998,10.236697413793,9.7075,0.0,1.97,1.97,1.379,0.8274000000000001,1.97,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.5821724137899986e-05,0.0,15.0,229.0,214.0,76.05,85.47,15.0,1.0008,Ba2MgMn2CuF14,-3.2035243460431038
8.0,56.0,48.0,20.181818181818183,14.776859504132231,8.0,9.0,87.0,78.0,64.72727272727273,24.89256198347107,87.0,15.9994,137.327,121.3276,45.89377181818182,36.537273223140495,15.9994,54.8,1519.0,1464.2,571.8000000000001,564.0000000000001,54.8,2.0,16.0,14.0,10.545454545454545,5.950413223140496,16.0,2.0,6.0,4.0,3.1818181818181817,1.322314049586777,2.0,66.0,215.0,149.0,113.18181818181819,51.4710743801653,66.0,0.89,3.44,2.55,2.439090909090909,1.0919008264462808,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.090909090909091,1.6859504132231407,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0909090909090908,2.0,9.105,63.59,54.485,20.515924764890908,16.09495012824132,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.638557993727273e-05,9.226731262462809e-05,0.0,12.0,229.0,217.0,105.27272727272727,101.75206611570248,12.0,1.1818,Ba2MgMn2O6,-2.446631712805643
8.0,56.0,48.0,21.727272727272727,16.74380165289256,8.0,9.0,87.0,78.0,64.54545454545455,25.123966942148762,87.0,15.9994,137.327,121.3276,49.62304045454545,41.28361512396694,15.9994,54.8,2896.0,2841.2,696.9818181818182,700.5619834710743,54.8,2.0,16.0,14.0,10.454545454545455,6.049586776859503,16.0,2.0,6.0,4.0,3.272727272727273,1.4380165289256197,2.0,66.0,215.0,149.0,114.54545454545455,52.95867768595041,66.0,0.89,3.44,2.55,2.4945454545454546,1.031404958677686,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,1.6363636363636365,6.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.090909090909091,1.2396694214876032,2.0,9.105,63.59,54.485,20.988871473354546,15.836979196352068,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,2.8192789968636364e-05,5.125961812479339e-05,0.0,12.0,229.0,217.0,106.36363636363636,102.9421487603306,12.0,1.2607999999999997,Ba2MgMnMoO6,-2.3747408866300947
